dataset,sequence_name,model_type,past,iterations,AUC,RAUC,VUS,F1,RF,AUCf,RAUCf,VUSf,F1f,RFf,run_name,overview_plot,latent_plot,roc_plot,code_configuration,experiment_name,experiment_type,slurm,path
fsb,2-std_cut_increasing_continue-stdRatio_3-stdPast_30-no-anomaly,tcNF-cnn,10,0,1.00,0.85,0.85,0.00,0.00,[1.0],[0.8470553916482111],[0.8482859570661533],[0.0],[0],tcNF-cnn#2-std_cut_increasing_continue-stdRatio_3-stdPast_30-no-anomaly#0#yxn2uebgc1,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#2-std_cut_increasing_continue-stdRatio_3-stdPast_30-no-anomaly#0#yxn2uebgc1/*overview.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#2-std_cut_increasing_continue-stdRatio_3-stdPast_30-no-anomaly#0#yxn2uebgc1/*latent_space.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#2-std_cut_increasing_continue-stdRatio_3-stdPast_30-no-anomaly#0#yxn2uebgc1/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 14, 'input_embedding_type': 0, 'seed': 96, 'past': 10, 'hidden_multiplier': 10, 'st_net_layers': 2, 'st_dropout': 0.1, 'st_funnel_factor': 5, 'encoder_layers': 1, 'encoder_size': 3, 'encoder_dropout': 0.9, 'encoder_channel_depth': 10, 'input_shape': [885, 2], 'hist_shape': [885, 10, 2]}",TFselfopt_selective_loop_v1_fsb_cc_re1-fsb,fixing_selective_loop_v1_fsb,23146281,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#2-std_cut_increasing_continue-stdRatio_3-stdPast_30-no-anomaly#0#yxn2uebgc1/
fsb,4-wave-two-channel-no-anomaly,tcNF-base,216,0,0.96,0.99,0.99,0.05,0.05,[0.9616368286445013],[0.9918429778353142],[0.9933279649523459],[0.046511627906976744],[0.04665959703075292],tcNF-base#4-wave-two-channel-no-anomaly#0#ojvshqgc78,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-base#4-wave-two-channel-no-anomaly#0#ojvshqgc78/*overview.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-base#4-wave-two-channel-no-anomaly#0#ojvshqgc78/*latent_space.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-base#4-wave-two-channel-no-anomaly#0#ojvshqgc78/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 18, 'input_embedding_type': 0, 'seed': 69, 'past': 216, 'hidden_multiplier': 29, 'st_net_layers': 3, 'st_dropout': 0.7, 'st_funnel_factor': 7, 'input_shape': [785, 4], 'hist_shape': [785, 215, 4]}",TFselfopt_selective_loop_v1_fsb_cc_re1-fsb,fixing_selective_loop_v1_fsb,23145544,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-base#4-wave-two-channel-no-anomaly#0#ojvshqgc78/
fsb,6-rw-one-channels-anomaly-no-anomaly,tcNF-base,143,0,0.09,0.33,0.20,0.02,0.02,[0.09174193548387097],[0.3316195996277396],[0.19664703751727092],[0.02452316076294278],[0.02169242860885512],tcNF-base#6-rw-one-channels-anomaly-no-anomaly#0#pm316o5rtx,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-base#6-rw-one-channels-anomaly-no-anomaly#0#pm316o5rtx/*overview.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-base#6-rw-one-channels-anomaly-no-anomaly#0#pm316o5rtx/*latent_space.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-base#6-rw-one-channels-anomaly-no-anomaly#0#pm316o5rtx/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 17, 'input_embedding_type': 0, 'seed': 58, 'past': 143, 'hidden_multiplier': 35, 'st_net_layers': 2, 'st_dropout': 0.2, 'st_funnel_factor': 5, 'input_shape': [785, 6], 'hist_shape': [785, 143, 6]}",TFselfopt_selective_loop_v1_fsb_cc_re1-fsb,fixing_selective_loop_v1_fsb,23145545,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-base#6-rw-one-channels-anomaly-no-anomaly#0#pm316o5rtx/
fsb,10-rw-one-channels-anomaly-no-anomaly,tcNF-cnn,106,0,0.64,0.77,0.70,0.06,0.06,[0.6358709677419354],[0.7658552011301638],[0.6954564380643704],[0.058823529411764705],[0.05886534906867624],tcNF-cnn#10-rw-one-channels-anomaly-no-anomaly#0#bdshk9cxye,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#10-rw-one-channels-anomaly-no-anomaly#0#bdshk9cxye/*overview.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#10-rw-one-channels-anomaly-no-anomaly#0#bdshk9cxye/*latent_space.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#10-rw-one-channels-anomaly-no-anomaly#0#bdshk9cxye/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 3, 'input_embedding_type': 0, 'seed': 45, 'past': 106, 'hidden_multiplier': 26, 'st_net_layers': 6, 'st_dropout': 0.4, 'st_funnel_factor': 2, 'encoder_layers': 4, 'encoder_size': 6, 'encoder_dropout': 0.5, 'encoder_channel_depth': 3, 'input_shape': [785, 10], 'hist_shape': [785, 106, 10]}",TFselfopt_selective_loop_v1_fsb_cc_re1-fsb,fixing_selective_loop_v1_fsb,23145552,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#10-rw-one-channels-anomaly-no-anomaly#0#bdshk9cxye/
fsb,4-saw-all,tcNF-base,116,0,0.61,0.69,0.63,0.38,0.30,[0.6101367607952387],[0.6932241688573295],[0.6257290565546667],[0.3785900783289817],[0.298639455782313],tcNF-base#4-saw-all#0#kdgpsw82fa,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-base#4-saw-all#0#kdgpsw82fa/*overview.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-base#4-saw-all#0#kdgpsw82fa/*latent_space.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-base#4-saw-all#0#kdgpsw82fa/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 10, 'input_embedding_type': 0, 'seed': 55, 'past': 116, 'hidden_multiplier': 42, 'st_net_layers': 5, 'st_dropout': 0.9, 'st_funnel_factor': 1, 'input_shape': [785, 4], 'hist_shape': [785, 116, 4]}",TFselfopt_selective_loop_v1_fsb_cc_re1-fsb,fixing_selective_loop_v1_fsb,23145543,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-base#4-saw-all#0#kdgpsw82fa/
fsb,2-sine-long-2-diff-anomalies-one-channel-no-anomaly,tcNF-base,140,0,0.86,0.94,0.91,0.34,0.07,[0.8555108112783256],[0.9374991267414933],[0.9057572819681935],[0.3384615384615385],[0.06605171851218442],tcNF-base#2-sine-long-2-diff-anomalies-one-channel-no-anomaly#0#ef49rj53t8,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-base#2-sine-long-2-diff-anomalies-one-channel-no-anomaly#0#ef49rj53t8/*overview.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-base#2-sine-long-2-diff-anomalies-one-channel-no-anomaly#0#ef49rj53t8/*latent_space.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-base#2-sine-long-2-diff-anomalies-one-channel-no-anomaly#0#ef49rj53t8/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 4, 'input_embedding_type': 0, 'seed': 71, 'past': 140, 'hidden_multiplier': 16, 'st_net_layers': 2, 'st_dropout': 0.3, 'st_funnel_factor': 2, 'input_shape': [9785, 2], 'hist_shape': [9785, 140, 2]}",TFselfopt_selective_loop_v1_fsb_cc_re1-fsb,fixing_selective_loop_v1_fsb,23145535,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-base#2-sine-long-2-diff-anomalies-one-channel-no-anomaly#0#ef49rj53t8/
fsb,2-std_cut_wave-stdRatio_2-stdPast_30-no-anomaly,tcNF-base,212,0,0.89,0.99,0.99,0.01,0.00,[0.8874590221106229],[0.9854043407701935],[0.9853175160983373],[0.012861736334405145],[0.0007639875706167602],tcNF-base#2-std_cut_wave-stdRatio_2-stdPast_30-no-anomaly#0#gu7mfva4ij,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-base#2-std_cut_wave-stdRatio_2-stdPast_30-no-anomaly#0#gu7mfva4ij/*overview.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-base#2-std_cut_wave-stdRatio_2-stdPast_30-no-anomaly#0#gu7mfva4ij/*latent_space.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-base#2-std_cut_wave-stdRatio_2-stdPast_30-no-anomaly#0#gu7mfva4ij/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 9, 'input_embedding_type': 0, 'seed': 56, 'past': 212, 'hidden_multiplier': 27, 'st_net_layers': 5, 'st_dropout': 0.2, 'st_funnel_factor': 4, 'input_shape': [4785, 2], 'hist_shape': [4785, 212, 2]}",TFselfopt_selective_loop_v1_fsb_cc_re1-fsb,fixing_selective_loop_v1_fsb,23145540,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-base#2-std_cut_wave-stdRatio_2-stdPast_30-no-anomaly#0#gu7mfva4ij/
fsb,2-std_cut_increasing-stdRatio_3-stdPast_70-no-anomaly,tcNF-cnn,35,0,0.60,0.68,0.58,0.00,0.00,[0.6006787330316742],[0.6843213277899416],[0.5800178955111107],[0.0],[0],tcNF-cnn#2-std_cut_increasing-stdRatio_3-stdPast_70-no-anomaly#0#rncg0whuid,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#2-std_cut_increasing-stdRatio_3-stdPast_70-no-anomaly#0#rncg0whuid/*overview.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#2-std_cut_increasing-stdRatio_3-stdPast_70-no-anomaly#0#rncg0whuid/*latent_space.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#2-std_cut_increasing-stdRatio_3-stdPast_70-no-anomaly#0#rncg0whuid/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 19, 'input_embedding_type': 0, 'seed': 52, 'past': 35, 'hidden_multiplier': 22, 'st_net_layers': 7, 'st_dropout': 0.2, 'st_funnel_factor': 6, 'encoder_layers': 3, 'encoder_size': 3, 'encoder_dropout': 0.6, 'encoder_channel_depth': 4, 'input_shape': [885, 2], 'hist_shape': [885, 35, 2]}",TFselfopt_selective_loop_v1_fsb_cc_re1-fsb,fixing_selective_loop_v1_fsb,23146269,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#2-std_cut_increasing-stdRatio_3-stdPast_70-no-anomaly#0#rncg0whuid/
fsb,4-sine-long-9-diff-anomalies-one-channel,tcNF-mlp,176,10,"0.67, 0.71, 0.70, 0.68, 0.68, 0.64, 0.66, 0.67, 0.66, 0.59, 0.67","0.77, 0.79, 0.79, 0.77, 0.77, 0.74, 0.76, 0.77, 0.75, 0.72, 0.76","0.74, 0.77, 0.77, 0.74, 0.75, 0.71, 0.73, 0.73, 0.73, 0.68, 0.73","0.21, 0.31, 0.29, 0.23, 0.24, 0.20, 0.23, 0.22, 0.21, 0.18, 0.20","0.11, 0.17, 0.14, 0.13, 0.13, 0.12, 0.13, 0.13, 0.12, 0.13, 0.11","[0.6731508752111788, 0.7137331760736993, 0.704154773194445, 0.6774506546801888, 0.6837042160891227, 0.6405958021582617, 0.6646382050705325, 0.6725594565522112, 0.6579744459973229, 0.589835573084312, 0.6688716572133031]","[0.7685494042873053, 0.791608585692813, 0.7918591775924636, 0.7729185233380427, 0.7707630044846537, 0.7361379819892016, 0.7581701418819079, 0.7680432201337147, 0.753003930359266, 0.7155261543308328, 0.7612012960124916]","[0.7411122355565357, 0.768312147251705, 0.7655135477431773, 0.7411694460308053, 0.7482051464458538, 0.7082275048444161, 0.7297239740003847, 0.7346578095908337, 0.7258468770380943, 0.6754612678374472, 0.7314199261445394]","[0.21012026321760835, 0.31133004926108376, 0.288897426046869, 0.22995564653701808, 0.24216710182767623, 0.20347259902333154, 0.23199188366587759, 0.2231578947368421, 0.2143464700878934, 0.18142414860681114, 0.20231958762886598]","[0.10816202702497282, 0.16712122379567232, 0.14401262167747178, 0.13078537473185783, 0.13450092136638953, 0.12436270727482504, 0.1316666249161826, 0.12726155504203668, 0.12039422153966972, 0.12609903186823554, 0.11091050905198356]",tcNF-mlp#4-sine-long-9-diff-anomalies-one-channel#0#lj4qcbaxw1,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-mlp#4-sine-long-9-diff-anomalies-one-channel#0#lj4qcbaxw1/*overview.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-mlp#4-sine-long-9-diff-anomalies-one-channel#0#lj4qcbaxw1/*latent_space.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-mlp#4-sine-long-9-diff-anomalies-one-channel#0#lj4qcbaxw1/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 13, 'input_embedding_type': 0, 'seed': 84, 'past': 176, 'hidden_multiplier': 50, 'st_net_layers': 2, 'st_dropout': 0.3, 'st_funnel_factor': 6, 'encoder_layers': 1, 'encoder_dropout': 0.2, 'encoder_compression_factor': 10, 'input_shape': [9785, 4], 'hist_shape': [9785, 176, 4]}",TFselfopt_selective_loop_v1_fsb_cc_re1-fsb,fixing_selective_loop_v1_fsb,23148212,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-mlp#4-sine-long-9-diff-anomalies-one-channel#0#lj4qcbaxw1/
fsb,4-sine-all-channel-anomaly,tcNF-base,33,3,"0.90, 0.80, 0.94, 0.87","0.96, 0.86, 0.97, 0.94","0.94, 0.88, 0.98, 0.94","0.30, 0.33, 0.42, 0.44","0.09, 0.12, 0.12, 0.24","[0.9008389261744966, 0.803758389261745, 0.9412751677852349, 0.8714093959731543]","[0.9562110910683778, 0.8587837704714331, 0.9729594698400228, 0.9413521183933063]","[0.9412269687106575, 0.8842182834497561, 0.9770774178480522, 0.9359965566942889]","[0.2962962962962963, 0.3312883435582822, 0.42168674698795183, 0.4406779661016949]","[0.09169233269676162, 0.1192844982392313, 0.11583558282691056, 0.23725554463017587]",tcNF-base#4-sine-all-channel-anomaly#0#3cm7jhleuy,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-base#4-sine-all-channel-anomaly#0#3cm7jhleuy/*overview.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-base#4-sine-all-channel-anomaly#0#3cm7jhleuy/*latent_space.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-base#4-sine-all-channel-anomaly#0#3cm7jhleuy/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 16, 'input_embedding_type': 0, 'seed': 57, 'past': 33, 'hidden_multiplier': 30, 'st_net_layers': 5, 'st_dropout': 0.3, 'st_funnel_factor': 2, 'input_shape': [785, 4], 'hist_shape': [785, 33, 4]}",TFselfopt_selective_loop_v1_fsb_cc_re1-fsb,fixing_selective_loop_v1_fsb,23145543,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-base#4-sine-all-channel-anomaly#0#3cm7jhleuy/
fsb,2-sine-one-channel-frequency-anomaly,tcNF-cnn,51,1,"0.80, 0.76","0.85, 0.91","0.86, 0.92","0.10, 0.16","0.05, 0.06","[0.8029677419354839, 0.7611612903225806]","[0.8529120392042366, 0.9107446643714973]","[0.8615241437812304, 0.9238462556154619]","[0.1, 0.15625]","[0.04705882352941177, 0.06153846153846154]",tcNF-cnn#2-sine-one-channel-frequency-anomaly#0#r2icv41mnh,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#2-sine-one-channel-frequency-anomaly#0#r2icv41mnh/*overview.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#2-sine-one-channel-frequency-anomaly#0#r2icv41mnh/*latent_space.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#2-sine-one-channel-frequency-anomaly#0#r2icv41mnh/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 13, 'input_embedding_type': 0, 'seed': 43, 'past': 51, 'hidden_multiplier': 50, 'st_net_layers': 2, 'st_dropout': 0.1, 'st_funnel_factor': 2, 'encoder_layers': 1, 'encoder_size': 6, 'encoder_dropout': 0.3, 'encoder_channel_depth': 8, 'input_shape': [785, 2], 'hist_shape': [785, 51, 2]}",TFselfopt_selective_loop_v1_fsb_cc_re1-fsb,fixing_selective_loop_v1_fsb,23145726,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#2-sine-one-channel-frequency-anomaly#0#r2icv41mnh/
fsb,4-ecg-one-channel-amplitude-anomaly-no-anomaly,tcNF-cnn,31,0,0.75,0.79,0.78,0.50,0.18,[0.7499124087591241],[0.7932708939138784],[0.7772739843905055],[0.49586776859504134],[0.17569433788553016],tcNF-cnn#4-ecg-one-channel-amplitude-anomaly-no-anomaly#0#jkg3l7or1m,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#4-ecg-one-channel-amplitude-anomaly-no-anomaly#0#jkg3l7or1m/*overview.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#4-ecg-one-channel-amplitude-anomaly-no-anomaly#0#jkg3l7or1m/*latent_space.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#4-ecg-one-channel-amplitude-anomaly-no-anomaly#0#jkg3l7or1m/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 6, 'input_embedding_type': 0, 'seed': 53, 'past': 31, 'hidden_multiplier': 43, 'st_net_layers': 6, 'st_dropout': 0.1, 'st_funnel_factor': 4, 'encoder_layers': 1, 'encoder_size': 4, 'encoder_dropout': 0.8, 'encoder_channel_depth': 9, 'input_shape': [785, 4], 'hist_shape': [785, 31, 4]}",TFselfopt_selective_loop_v1_fsb_cc_re1-fsb,fixing_selective_loop_v1_fsb,23146464,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#4-ecg-one-channel-amplitude-anomaly-no-anomaly#0#jkg3l7or1m/
fsb,2-cbf-all-channel-middle-platform-anomaly,tcNF-mlp,47,0,1.00,0.82,0.79,0.40,0.40,[0.9974457215836526],[0.8225132190950818],[0.7892608125652771],[0.4],[0.4],tcNF-mlp#2-cbf-all-channel-middle-platform-anomaly#0#y2c5s7e63u,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-mlp#2-cbf-all-channel-middle-platform-anomaly#0#y2c5s7e63u/*overview.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-mlp#2-cbf-all-channel-middle-platform-anomaly#0#y2c5s7e63u/*latent_space.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-mlp#2-cbf-all-channel-middle-platform-anomaly#0#y2c5s7e63u/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 3, 'input_embedding_type': 0, 'seed': 59, 'past': 47, 'hidden_multiplier': 24, 'st_net_layers': 4, 'st_dropout': 0.4, 'st_funnel_factor': 9, 'encoder_layers': 2, 'encoder_dropout': 0.6, 'encoder_compression_factor': 19, 'input_shape': [785, 2], 'hist_shape': [785, 47, 2]}",TFselfopt_selective_loop_v1_fsb_cc_re1-fsb,fixing_selective_loop_v1_fsb,23146868,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-mlp#2-cbf-all-channel-middle-platform-anomaly#0#y2c5s7e63u/
fsb,2-sine-one-channel-anomaly-noise-01%,tcNF-base,14,0,0.89,0.93,0.92,0.71,0.29,[0.8877664233576642],[0.9309795604378673],[0.9237703500137167],[0.7088607594936709],[0.29085620796218864],tcNF-base#2-sine-one-channel-anomaly-noise-01%#0#l92mt8hwi6,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-base#2-sine-one-channel-anomaly-noise-01%#0#l92mt8hwi6/*overview.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-base#2-sine-one-channel-anomaly-noise-01%#0#l92mt8hwi6/*latent_space.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-base#2-sine-one-channel-anomaly-noise-01%#0#l92mt8hwi6/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 20, 'input_embedding_type': 0, 'seed': 59, 'past': 14, 'hidden_multiplier': 40, 'st_net_layers': 5, 'st_dropout': 0.1, 'st_funnel_factor': 8, 'input_shape': [785, 2], 'hist_shape': [785, 14, 2]}",TFselfopt_selective_loop_v1_fsb_cc_re1-fsb,fixing_selective_loop_v1_fsb,23145536,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-base#2-sine-one-channel-anomaly-noise-01%#0#l92mt8hwi6/
fsb,8-ecg-one-channel-anomaly-no-anomaly,tcNF-cnn,111,0,0.98,0.98,0.98,0.62,0.18,[0.9827349177330896],[0.9781701794594524],[0.9817290417430854],[0.624113475177305],[0.17680973734785393],tcNF-cnn#8-ecg-one-channel-anomaly-no-anomaly#0#d3qsp6kxm2,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#8-ecg-one-channel-anomaly-no-anomaly#0#d3qsp6kxm2/*overview.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#8-ecg-one-channel-anomaly-no-anomaly#0#d3qsp6kxm2/*latent_space.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#8-ecg-one-channel-anomaly-no-anomaly#0#d3qsp6kxm2/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 8, 'input_embedding_type': 0, 'seed': 50, 'past': 111, 'hidden_multiplier': 29, 'st_net_layers': 5, 'st_dropout': 0.2, 'st_funnel_factor': 4, 'encoder_layers': 1, 'encoder_size': 6, 'encoder_dropout': 0.3, 'encoder_channel_depth': 4, 'input_shape': [2785, 8], 'hist_shape': [2785, 111, 8]}",TFselfopt_selective_loop_v1_fsb_cc_re1-fsb,fixing_selective_loop_v1_fsb,23146542,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#8-ecg-one-channel-anomaly-no-anomaly#0#d3qsp6kxm2/
fsb,2-wave-no-synced-cut-all-channel,tcNF-cnn,18,1,"0.88, 0.85","0.89, 0.86","0.91, 0.89","0.38, 0.18","0.42, 0.06","[0.8782627299957211, 0.852160890029953]","[0.8938919158957849, 0.8579519842256589]","[0.9069272741906822, 0.8913888321237757]","[0.375, 0.17777777777777778]","[0.41860465116279066, 0.055159672736869884]",tcNF-cnn#2-wave-no-synced-cut-all-channel#0#jd21nuki6g,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#2-wave-no-synced-cut-all-channel#0#jd21nuki6g/*overview.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#2-wave-no-synced-cut-all-channel#0#jd21nuki6g/*latent_space.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#2-wave-no-synced-cut-all-channel#0#jd21nuki6g/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 15, 'input_embedding_type': 0, 'seed': 63, 'past': 18, 'hidden_multiplier': 34, 'st_net_layers': 6, 'st_dropout': 0.1, 'st_funnel_factor': 1, 'encoder_layers': 1, 'encoder_size': 6, 'encoder_dropout': 0.3, 'encoder_channel_depth': 1, 'input_shape': [785, 2], 'hist_shape': [785, 18, 2]}",TFselfopt_selective_loop_v1_fsb_cc_re1-fsb,fixing_selective_loop_v1_fsb,23146419,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#2-wave-no-synced-cut-all-channel#0#jd21nuki6g/
fsb,2-sine-one-channel-mean-anomaly-no-anomaly,tcNF-cnn,43,0,1.00,0.89,0.94,0.67,0.36,[0.9987096774193548],[0.8918017346524939],[0.9436516737568952],[0.6666666666666666],[0.3615720524017467],tcNF-cnn#2-sine-one-channel-mean-anomaly-no-anomaly#0#oqlxjt7b2r,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#2-sine-one-channel-mean-anomaly-no-anomaly#0#oqlxjt7b2r/*overview.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#2-sine-one-channel-mean-anomaly-no-anomaly#0#oqlxjt7b2r/*latent_space.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#2-sine-one-channel-mean-anomaly-no-anomaly#0#oqlxjt7b2r/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 19, 'input_embedding_type': 0, 'seed': 61, 'past': 43, 'hidden_multiplier': 27, 'st_net_layers': 4, 'st_dropout': 0.3, 'st_funnel_factor': 4, 'encoder_layers': 1, 'encoder_size': 6, 'encoder_dropout': 0.6, 'encoder_channel_depth': 9, 'input_shape': [785, 2], 'hist_shape': [785, 43, 2]}",TFselfopt_selective_loop_v1_fsb_cc_re1-fsb,fixing_selective_loop_v1_fsb,23145726,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#2-sine-one-channel-mean-anomaly-no-anomaly#0#oqlxjt7b2r/
